row,1,2,3,4,5,6,7,8,9,10,11,12
A,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25
B,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25
C,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25
D,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25
E,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25
F,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25
G,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25,FLX-31.25
H,FLX-31.25,NA,FLX-31.25,NA,FLX-31.25,NA,FLX-31.25,NA,FLX-31.25,NA,FLX-31.25,NA
