row,1,2,3,4,5,6,7,8,9,10,11,12
A,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
B,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
C,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
D,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
E,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
F,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
G,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
