row,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,TRUE,,,
B,,,,,TRUE,,TRUE,,,,,
C,,,,,,,,,,,,
D,,,TRUE,,,,,,,,,
E,,,,,,,,,,,,
F,,TRUE,,,,,,TRUE,,,,
G,,,,,,,,,,,,
H,,,,,,,,,,,,
