row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,CB4856,CB4856,ECA232,ECA232,ECA377,ECA377,ECA386,ECA386,ECA1113,ECA1113
B,N2,N2,CB4856,CB4856,ECA232,ECA232,ECA377,ECA377,ECA386,ECA386,ECA1113,ECA1113
C,N2,N2,CB4856,CB4856,ECA232,ECA232,ECA377,ECA377,ECA386,ECA386,ECA1113,ECA1113
D,N2,N2,CB4856,CB4856,ECA232,ECA232,ECA377,ECA377,ECA386,ECA386,ECA1113,ECA1113
E,N2,N2,CB4856,CB4856,ECA232,ECA232,ECA377,ECA377,ECA386,ECA386,ECA1113,ECA1113
F,N2,N2,CB4856,CB4856,ECA232,ECA232,ECA377,ECA377,ECA386,ECA386,ECA1113,ECA1113
G,N2,N2,CB4856,CB4856,ECA232,ECA232,ECA377,ECA377,ECA386,ECA386,ECA1113,ECA1113
H,N2,NA,CB4856,NA,ECA232,NA,ECA377,NA,ECA386,NA,ECA1113,NA
