row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,PB303,ECA1118,ECA1126,JU346,ECA1089,ECA1119,ECA1121,NIC166,ECA1091,ECA1120,ECA1122
B,NA,PB303,ECA1118,ECA1126,JU346,ECA1089,ECA1119,ECA1121,NIC166,ECA1091,ECA1120,ECA1122
C,NA,PB303,ECA1118,ECA1126,JU346,ECA1089,ECA1119,ECA1121,NIC166,ECA1091,ECA1120,ECA1122
D,NA,PB303,ECA1118,ECA1126,JU346,ECA1089,ECA1119,ECA1121,NIC166,ECA1091,ECA1120,ECA1122
E,NA,PB303,ECA1118,ECA1126,JU346,ECA1089,ECA1119,ECA1121,NIC166,ECA1091,ECA1120,ECA1122
F,NA,PB303,ECA1118,ECA1126,JU346,ECA1089,ECA1119,ECA1121,NIC166,ECA1091,ECA1120,ECA1122
G,NA,PB303,ECA1118,ECA1126,JU346,ECA1089,ECA1119,ECA1121,NIC166,ECA1091,ECA1120,ECA1122
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
