row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,NA
B,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,NA
C,ECA232,ECA232,ECA232,ECA232,ECA232,ECA232,ECA232,ECA232,ECA232,ECA232,ECA232,NA
D,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,NA
E,ECA1132,ECA1132,ECA1132,ECA1132,ECA1132,ECA1132,ECA1132,ECA1132,ECA1132,ECA1132,ECA1132,NA
F,ECA1134,ECA1134,ECA1134,ECA1134,ECA1134,ECA1134,ECA1134,ECA1134,ECA1134,ECA1134,ECA1134,NA
G,ECA1135,ECA1135,ECA1135,ECA1135,ECA1135,ECA1135,ECA1135,ECA1135,ECA1135,ECA1135,ECA1135,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
