row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM
B,NA,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM
C,NA,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM
D,NA,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM
E,NA,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM
F,NA,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM
G,NA,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM,ascr5.2uM
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
