row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM
B,NA,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM
C,NA,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM
D,NA,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM
E,NA,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM
F,NA,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM
G,NA,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM,ascr5.200nM
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
