row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,ECA597,ECA597,ECA597,ECA597,ECA648,ECA648,ECA648,ECA648
B,N2,N2,N2,N2,ECA597,ECA597,ECA597,ECA597,ECA648,ECA648,ECA648,ECA648
C,N2,N2,N2,N2,ECA597,ECA597,ECA597,ECA597,ECA648,ECA648,ECA648,ECA648
D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E,CB4856,CB4856,CB4856,CB4856,ECA599,ECA599,ECA599,ECA599,ECA672,ECA672,ECA672,ECA672
F,CB4856,CB4856,CB4856,CB4856,ECA599,ECA599,ECA599,ECA599,ECA672,ECA672,ECA672,ECA672
G,CB4856,CB4856,CB4856,CB4856,ECA599,ECA599,ECA599,ECA599,ECA672,ECA672,ECA672,ECA672
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
