row,1,2,3,4,5,6,7,8,9,10,11,12
A,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750
B,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750
C,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750
D,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750
E,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750
F,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750
G,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750
H,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750,water,zinc-250,zinc-500,zinc-750
