row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,882,920,1082,1326,1328,1076,1138,1317,1098,1140,NA
B,N2,882,920,1082,1326,1328,1076,1138,1317,1098,1140,NA
C,N2,882,920,1082,1326,1328,1076,1138,1317,1098,1140,NA
D,N2,882,920,1082,1326,1328,1076,1138,1317,1098,1140,NA
E,N2,882,920,1082,1326,1328,1076,1138,1317,1098,1140,NA
F,N2,882,920,1082,1326,1328,1076,1138,1317,1098,1140,NA
G,N2,882,920,1082,1326,1328,1076,1138,1317,1098,1140,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
