Id	Plate	Row	Column	Clog	Scan rate	Status sort	Status sel	TOF	EXT	Green	Yellow	Red	PH Ext	PW Ext	PC Ext	PH Green	PW Green	PCGreen	PH Yellow	PW Yellow	PCYellow	PH Red	PW Red	PCRed	Time Stamp	
0	1	A	1	N	2500	0	40	40	97	5	5	6	0	0	0	0	0	0	0	0	0	0	0	0	10409967	
1	1	A	1	N	2500	0	40	169	956	51	25	18	0	0	0	0	0	0	0	0	0	0	0	0	10410092	
2	1	A	1	N	2500	0	40	426	1548	84	33	25	0	0	0	0	0	0	0	0	0	0	0	0	10410591	
3	1	A	1	N	2500	0	40	309	956	48	21	17	0	0	0	0	0	0	0	0	0	0	0	0	10410623	
4	1	A	1	N	2500	0	40	340	877	39	23	20	0	0	0	0	0	0	0	0	0	0	0	0	10410669	
5	1	A	1	N	2500	0	40	186	893	49	23	14	0	0	0	0	0	0	0	0	0	0	0	0	10410794	
6	1	A	1	N	2500	0	40	40	55	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	10411262	
7	1	A	1	N	2500	0	40	231	1100	61	28	22	0	0	0	0	0	0	0	0	0	0	0	0	10411481	
8	1	A	1	N	2500	0	40	326	907	43	19	14	0	0	0	0	0	0	0	0	0	0	0	0	10411621	
9	1	A	1	N	2500	0	40	55	98	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10411637	
10	1	A	1	N	2500	0	40	261	1037	57	27	22	0	0	0	0	0	0	0	0	0	0	0	0	10411652	
11	1	A	1	N	2500	0	40	331	745	26	16	13	0	0	0	0	0	0	0	0	0	0	0	0	10412120	
12	1	A	1	N	2500	0	40	214	687	23	13	11	0	0	0	0	0	0	0	0	0	0	0	0	10412214	
13	1	A	1	N	2500	0	40	476	1048	69	23	19	0	0	0	0	0	0	0	0	0	0	0	0	10412635	
14	1	A	1	N	2500	0	40	289	812	34	18	12	0	0	0	0	0	0	0	0	0	0	0	0	10412697	
15	1	A	1	N	2500	0	40	332	1037	51	24	16	0	0	0	0	0	0	0	0	0	0	0	0	10413056	
16	1	A	1	N	2500	0	40	298	751	29	15	14	0	0	0	0	0	0	0	0	0	0	0	0	10413119	
17	1	A	1	N	2500	0	40	338	912	42	20	15	0	0	0	0	0	0	0	0	0	0	0	0	10413165	
18	1	A	1	N	2500	0	40	122	193	6	5	7	0	0	0	0	0	0	0	0	0	0	0	0	10413306	
19	1	A	1	N	2500	0	40	314	953	42	22	15	0	0	0	0	0	0	0	0	0	0	0	0	10413353	
20	1	A	1	N	2500	0	40	292	692	24	13	11	0	0	0	0	0	0	0	0	0	0	0	0	10413399	
21	1	A	1	N	2500	0	40	267	749	33	15	15	0	0	0	0	0	0	0	0	0	0	0	0	10413571	
22	1	A	1	N	2500	0	40	361	964	59	19	15	0	0	0	0	0	0	0	0	0	0	0	0	10413680	
23	1	A	1	N	2500	0	40	381	1130	55	28	17	0	0	0	0	0	0	0	0	0	0	0	0	10413914	
24	1	A	1	N	2500	0	40	300	906	37	20	14	0	0	0	0	0	0	0	0	0	0	0	0	10414055	
25	1	A	1	N	2500	0	40	349	1006	60	21	14	0	0	0	0	0	0	0	0	0	0	0	0	10414101	
26	1	A	1	N	2500	0	40	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10414304	
27	1	A	1	N	2500	0	40	323	925	37	20	16	0	0	0	0	0	0	0	0	0	0	0	0	10414398	
28	1	A	1	N	2500	0	40	348	1003	43	22	18	0	0	0	0	0	0	0	0	0	0	0	0	10414538	
29	1	A	1	N	2500	0	40	238	916	40	22	16	0	0	0	0	0	0	0	0	0	0	0	0	10414601	
