row,1,2,3,4,5,6,7,8,9,10,11,12
A,TRUE,TRUE,,,,,,,,,,
B,,,,,,,,,,,,
C,,,,,,,,,,,,
D,,,,,,,,,,,,
E,,,TRUE,,,,,,,,,
F,,,,,,,,,,,,
G,,,,,,,,TRUE,,,,
H,,TRUE,,,,,,,,,,
