row,1,2,3,4,5,6,7,8,9,10,11,12
A,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,NA
B,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,NA
C,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,NA
D,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,NA
E,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,NA
F,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,NA
G,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,NA
H,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,abz12.5,NA
