row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,NA
B,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,NA
C,ECA230,ECA230,ECA230,ECA230,ECA230,ECA230,ECA230,ECA230,ECA230,ECA230,ECA230,NA
D,ECA412,ECA412,ECA412,ECA412,ECA412,ECA412,ECA412,ECA412,ECA412,ECA412,ECA412,NA
E,ECA435,ECA435,ECA435,ECA435,ECA435,ECA435,ECA435,ECA435,ECA435,ECA435,ECA435,NA
F,ECA494,ECA494,ECA494,ECA494,ECA494,ECA494,ECA494,ECA494,ECA494,ECA494,ECA494,NA
G,ECA529,ECA529,ECA529,ECA529,ECA529,ECA529,ECA529,ECA529,ECA529,ECA529,ECA529,NA
H,ECA543,ECA543,ECA543,ECA543,ECA543,ECA543,ECA543,ECA543,ECA543,ECA543,ECA543,NA
