row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,JU346,JU346,JU346,JU346,JU346,NA,PB303,PB303,PB303,PB303,PB303
B,NA,ECA1089,ECA1089,ECA1089,ECA1089,ECA1089,NA,ECA1118,ECA1118,ECA1118,ECA1118,ECA1118
C,NA,ECA1119,ECA1119,ECA1119,ECA1119,ECA1119,NA,ECA1126,ECA1126,ECA1126,ECA1126,ECA1126
D,NA,ECA1121,ECA1121,ECA1121,ECA1121,ECA1121,NA,ED3017,ED3017,ED3017,ED3017,ED3017
E,NA,NIC166,NIC166,NIC166,NIC166,NIC166,NA,ECA1115,ECA1115,ECA1115,ECA1115,ECA1115
F,NA,ECA1091,ECA1091,ECA1091,ECA1091,ECA1091,NA,JU2106,JU2106,JU2106,JU2106,JU2106
G,NA,ECA1120,ECA1120,ECA1120,ECA1120,ECA1120,NA,ECA1116,ECA1116,ECA1116,ECA1116,ECA1116
H,NA,ECA1122,ECA1122,ECA1122,ECA1122,ECA1122,NA,ECA1124,ECA1124,ECA1124,ECA1124,ECA1124
