row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,N2,N2,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856
B,238,238,238,238,238,238,239,239,239,239,239,239
C,238,238,238,238,238,238,N2,N2,N2,N2,N2,N2
D,239,239,239,239,239,239,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856
E,239,239,239,239,239,239,238,238,238,238,238,238
F,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,N2,N2,N2,N2,N2,N2
G,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,239,239,239,239,239,239
H,N2,N2,N2,N2,N2,N2,238,238,238,238,238,238
