row,1,2,3,4,5,6,7,8,9,10,11,12
A,TRUE,,,,,,,,,,,
B,,,,,,,,,,,,TRUE
C,,,,,TRUE,,,,TRUE,,TRUE,
D,,,,,TRUE,,,TRUE,,,TRUE,TRUE
E,,,,,,,,TRUE,,,TRUE,
F,TRUE,TRUE,,,,,,,,,,
G,,,,,TRUE,,TRUE,,,,TRUE,TRUE
H,,,,,,,,,,,,
