row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,882,919,1082,1138,1140,1098,1317,1076,1326,1328,NA
B,N2,882,919,1082,1138,1140,1098,1317,1076,1326,1328,NA
C,N2,882,919,1082,1138,1140,1098,1317,1076,1326,1328,NA
D,N2,882,919,1082,1138,1140,1098,1317,1076,1326,1328,NA
E,N2,882,919,1082,1138,1140,1098,1317,1076,1326,1328,NA
F,N2,882,919,1082,1138,1140,1098,1317,1076,1326,1328,NA
G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
