row,1,2,3,4,5,6,7,8,9,10,11,12
A,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA
B,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA
C,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA
D,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA
E,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA
F,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA
G,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA
H,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA,bleomycin_0,bleomycin_1,bleomycin_2,bleomycin_3,bleomycin_4,NA
