row,1,2,3,4,5,6,7,8,9,10,11,12
A,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,NA
B,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,NA
C,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,NA
D,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,NA
E,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,NA
F,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,NA
G,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,cisplatin,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
