row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,WASH
B,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,WASH
C,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,WASH
D,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,WASH
E,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,WASH
F,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,ECA882,WASH
G,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,ECA2793,WASH
H,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,ECA2794,WASH
