row,1,2,3,4,5,6,7,8,9,10,11,12
A,water,water,water,water,water,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
B,water,water,water,water,water,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
C,water,water,water,water,water,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
D,water,water,water,water,water,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
E,water,water,water,water,water,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
F,water,water,water,water,water,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
G,water,water,water,water,water,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
H,water,water,water,water,water,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,bleomycin,NA
