row,1,2,3,4,5,6,7,8,9,10,11,12
A,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1
B,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1
C,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1
D,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1
E,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1
F,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1
G,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1,zinc1
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
