row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,920,1081,1327,1325,1075,1137,1097,1314,882,NA,NA
B,N2,920,1081,1327,1325,1075,1137,1097,1314,882,NA,NA
C,N2,920,1081,1327,1325,1075,1137,1097,1314,882,NA,NA
D,N2,920,1081,1327,1325,1075,1137,1097,1314,882,NA,NA
E,N2,920,1081,1327,1325,1075,1137,1097,1314,882,NA,NA
F,N2,920,1081,1327,1325,1075,1137,1097,1314,882,NA,NA
G,N2,920,1081,1327,1325,1075,1137,1097,1314,882,NA,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
