row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,N2,NA,CB4856,CB4856,CB4856,CB4856,CB4856,NA
B,238,238,238,238,238,NA,239,239,239,239,239,NA
C,238,238,238,238,238,NA,N2,N2,N2,N2,N2,NA
D,239,239,239,239,239,NA,CB4856,CB4856,CB4856,CB4856,CB4856,NA
E,239,239,239,239,239,NA,238,238,238,238,238,NA
F,CB4856,CB4856,CB4856,CB4856,CB4856,NA,N2,N2,N2,N2,N2,NA
G,CB4856,CB4856,CB4856,CB4856,CB4856,NA,239,239,239,239,239,NA
H,N2,N2,N2,N2,N2,NA,238,238,238,238,238,NA
