row,1,2,3,4,5,6,7,8,9,10,11,12
A,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3
B,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3
C,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3
D,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3
E,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3
F,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3
G,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3,zinc3
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
