row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,N2,NA,CB4856,CB4856,CB4856,CB4856,CB4856,NA
B,ECA232,ECA232,ECA232,ECA232,ECA232,NA,ECA377,ECA377,ECA377,ECA377,ECA377,NA
C,ECA386,ECA386,ECA386,ECA386,ECA386,NA,ECA1113,ECA1113,ECA1113,ECA1113,ECA1113,NA
D,ECA377,ECA377,ECA377,ECA377,ECA377,NA,N2,N2,N2,N2,N2,NA
E,ECA1113,ECA1113,ECA1113,ECA1113,ECA1113,NA,ECA386,ECA386,ECA386,ECA386,ECA386,NA
F,CB4856,CB4856,CB4856,CB4856,CB4856,NA,ECA232,ECA232,ECA232,ECA232,ECA232,NA
G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
