row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,NA
B,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,NA
C,ECA411,ECA411,ECA411,ECA411,ECA411,ECA411,ECA411,ECA411,ECA411,ECA411,ECA411,NA
D,ECA428,ECA428,ECA428,ECA428,ECA428,ECA428,ECA428,ECA428,ECA428,ECA428,ECA428,NA
E,ECA451,ECA451,ECA451,ECA451,ECA451,ECA451,ECA451,ECA451,ECA451,ECA451,ECA451,NA
F,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,NA
G,ECA493,ECA493,ECA493,ECA493,ECA493,ECA493,ECA493,ECA493,ECA493,ECA493,ECA493,NA
H,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,NA
