row,1,2,3,4,5,6,7,8,9,10,11,12
A,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,N2,NA
B,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,CB4856,NA
C,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,ECA1114,NA
D,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,ECA486,NA
E,ECA1330,ECA1330,ECA1330,ECA1330,ECA1330,ECA1330,ECA1330,ECA1330,ECA1330,ECA1330,ECA1330,NA
F,ECA1332,ECA1332,ECA1332,ECA1332,ECA1332,ECA1332,ECA1332,ECA1332,ECA1332,ECA1332,ECA1332,NA
G,ECA1333,ECA1333,ECA1333,ECA1333,ECA1333,ECA1333,ECA1333,ECA1333,ECA1333,ECA1333,ECA1333,NA
H,ECA1334,ECA1334,ECA1334,ECA1334,ECA1334,ECA1334,ECA1334,ECA1334,ECA1334,ECA1334,ECA1334,NA
