row,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,,,,,TRUE,,,,,,,TRUE
C,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,
D,,,,,,TRUE,,,,,,
E,,,,,,,,,,,,
F,,,,,,,,,,,,
G,,,,,,,,,,,,
H,TRUE,,,,,,,,,,,
