row,1,2,3,4,5,6,7,8,9,10,11,12
A,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,NA
B,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,NA
C,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,NA
D,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,NA
E,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,NA
F,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,NA
G,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,NA
H,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,amsacrine,NA
