row,1,2,3,4,5,6,7,8,9,10,11,12
A,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,NA
B,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,NA
C,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,NA
D,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,NA
E,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,NA
F,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,NA
G,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,NA
H,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,lysate,NA
