row,1,2,3,4,5,6,7,8,9,10,11,12
A,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,DMSO,NA
B,abz3125,abz3125,abz3125,abz3125,abz3125,abz3125,abz3125,abz3125,abz3125,abz3125,abz3125,NA
C,abz625,abz625,abz625,abz625,abz625,abz625,abz625,abz625,abz625,abz625,abz625,NA
D,abz125,abz125,abz125,abz125,abz125,abz125,abz125,abz125,abz125,abz125,abz125,NA
E,abz25,abz25,abz25,abz25,abz25,abz25,abz25,abz25,abz25,abz25,abz25,NA
F,abz50,abz50,abz50,abz50,abz50,abz50,abz50,abz50,abz50,abz50,abz50,NA
G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
