row,1,2,3,4,5,6,7,8,9,10,11,12
A,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,NA
B,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,NA
C,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,NA
D,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,NA
E,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,NA
F,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,NA
G,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,NA
H,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,puromycin,NA
