row,1,2,3,4,5,6,7,8,9,10,11,12
A,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA
B,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA
C,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA
D,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA
E,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA
F,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA
G,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA
H,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA,amsacrine_0,amsacrine_1,amsacrine_2,amsacrine_3,amsacrine_4,NA
